"codigo_mesa";"id_cliente";"num_pessoa_mesa";"data_hora_entrada";"data_hora_saida"
8766;96;4;"2023-12-09 09:33:33";"2023-12-12 15:33:33"
8767;30;14;"2023-04-25 21:49:33";"2023-04-26 12:49:33"
8768;9;10;"2024-02-28 20:02:14";"2024-03-02 16:02:14"
8769;33;2;"2023-10-30 08:44:45";"2023-11-03 06:44:45"
8770;98;9;"2022-10-22 03:22:23";"2022-10-25 21:22:23"
8771;100;7;"2022-08-14 20:36:34";"2022-08-16 19:36:34"
8772;9;17;"2023-05-15 13:32:29";"2023-05-16 14:32:29"
8773;60;6;"2023-06-08 17:17:50";"2023-06-11 06:17:50"
8774;68;12;"2024-01-08 18:08:45";"2024-01-11 02:08:45"
8775;53;1;"2023-03-05 00:26:26";"2023-03-07 20:26:26"
8776;79;6;"2023-01-03 05:29:53";"2023-01-04 13:29:53"
8777;27;12;"2023-05-22 16:29:08";"2023-05-26 07:29:08"
8778;35;10;"2022-12-09 01:02:55";"2022-12-11 02:02:55"
8779;1;20;"2023-04-21 10:10:06";"2023-04-24 23:10:06"
8780;45;8;"2023-12-07 13:21:31";"2023-12-09 12:21:31"
8781;67;4;"2022-07-17 08:22:53";"2022-07-20 05:22:53"
8782;13;13;"2023-01-19 20:35:48";"2023-01-22 06:35:48"
8783;67;3;"2022-10-08 21:36:48";"2022-10-09 16:36:48"
8784;37;15;"2023-03-16 04:30:10";"2023-03-16 17:30:10"
8785;31;18;"2024-02-17 11:15:57";"2024-02-19 18:15:57"
8786;11;13;"2023-08-02 07:53:01";"2023-08-03 14:53:01"
8787;26;2;"2024-03-17 16:48:03";"2024-03-18 22:48:03"
8788;97;9;"2023-09-19 21:46:58";"2023-09-22 12:46:58"
8789;43;3;"2023-10-31 06:00:56";"2023-11-02 00:00:56"
8790;82;9;"2024-03-04 03:39:34";"2024-03-04 17:39:34"
8791;56;6;"2023-08-11 21:20:26";"2023-08-14 17:20:26"
8792;82;8;"2024-03-30 10:07:59";"2024-03-30 20:07:59"
8793;53;2;"2023-10-05 19:43:45";"2023-10-06 10:43:45"
8794;65;9;"2023-05-24 23:09:01";"2023-05-27 04:09:01"
8795;85;20;"2023-03-14 00:02:20";"2023-03-16 01:02:20"
8796;32;11;"2022-08-13 10:28:38";"2022-08-16 14:28:38"
8797;32;9;"2023-02-16 03:39:21";"2023-02-17 17:39:21"
8798;52;8;"2023-09-12 15:39:42";"2023-09-13 10:39:42"
8799;36;11;"2023-05-06 22:36:36";"2023-05-09 09:36:36"
8800;83;12;"2022-07-05 11:45:28";"2022-07-06 09:45:28"
8801;99;5;"2022-05-31 15:24:38";"2022-06-01 03:24:38"
8802;71;4;"2022-11-15 14:15:07";"2022-11-16 13:15:07"
8803;47;5;"2023-10-16 02:54:21";"2023-10-19 05:54:21"
8804;1;18;"2023-06-19 17:43:07";"2023-06-23 12:43:07"
8805;2;17;"2022-10-06 11:23:33";"2022-10-07 06:23:33"
8806;78;5;"2023-10-14 21:35:11";"2023-10-18 20:35:11"
8807;40;3;"2023-03-15 13:09:52";"2023-03-18 03:09:52"
8808;11;2;"2023-04-23 03:07:41";"2023-04-26 16:07:41"
8809;84;2;"2023-11-26 14:27:30";"2023-11-29 03:27:30"
8810;88;2;"2022-08-22 22:59:33";"2022-08-23 14:59:33"
8811;55;19;"2024-02-17 04:13:27";"2024-02-20 15:13:27"
8812;35;18;"2024-01-24 05:58:34";"2024-01-25 18:58:34"
8813;45;8;"2023-12-09 02:26:25";"2023-12-10 22:26:25"
8814;8;8;"2022-09-09 22:31:07";"2022-09-12 18:31:07"
8815;28;20;"2024-01-09 14:00:46";"2024-01-12 15:00:46"
8816;99;4;"2023-07-09 22:31:34";"2023-07-13 12:31:34"
8817;18;8;"2022-09-28 02:47:10";"2022-09-30 02:47:10"
8818;52;14;"2022-11-26 00:24:44";"2022-11-28 15:24:44"
8819;54;2;"2022-12-25 11:28:29";"2022-12-25 21:28:29"
8820;90;14;"2024-04-28 00:48:20";"2024-04-29 09:48:20"
8821;90;3;"2023-03-02 10:39:34";"2023-03-03 00:39:34"
8822;38;17;"2023-11-24 01:11:37";"2023-11-25 11:11:37"
8823;2;19;"2022-09-19 22:17:01";"2022-09-22 07:17:01"
8824;18;18;"2023-03-01 04:14:45";"2023-03-04 17:14:45"
8825;49;15;"2023-01-29 22:00:59";"2023-01-31 07:00:59"
8826;47;12;"2023-12-05 18:42:43";"2023-12-09 22:42:43"
8827;1;1;"2024-05-23 07:33:18";"2024-05-24 11:33:18"
8828;49;10;"2023-02-02 02:33:23";"2023-02-04 21:33:23"
8829;58;1;"2023-07-06 03:27:45";"2023-07-07 12:27:45"
8830;34;4;"2024-05-06 19:06:13";"2024-05-08 18:06:13"
8831;28;7;"2023-01-28 00:26:56";"2023-01-28 14:26:56"
8832;85;20;"2023-11-29 10:07:16";"2023-11-30 03:07:16"
8833;20;18;"2024-01-04 03:08:05";"2024-01-06 10:08:05"
8834;64;9;"2023-04-20 21:35:25";"2023-04-21 22:35:25"
8835;25;16;"2022-09-12 11:50:59";"2022-09-13 05:50:59"
8836;33;20;"2023-05-04 12:23:31";"2023-05-05 10:23:31"
8837;69;7;"2022-06-17 18:33:45";"2022-06-18 23:33:45"
8838;15;3;"2022-11-24 04:31:00";"2022-11-27 20:31:00"
8839;15;3;"2022-10-08 01:39:05";"2022-10-08 16:39:05"
8840;66;20;"2024-02-11 01:36:35";"2024-02-12 15:36:35"
8841;35;20;"2024-01-13 12:36:23";"2024-01-15 02:36:23"
8842;88;4;"2023-08-27 01:05:14";"2023-08-29 20:05:14"
8843;90;2;"2023-05-28 01:04:26";"2023-05-29 12:04:26"
8844;84;17;"2022-10-04 10:03:08";"2022-10-08 04:03:08"
8845;75;9;"2023-07-17 11:20:01";"2023-07-19 18:20:01"
8846;1;6;"2022-12-31 11:16:23";"2023-01-01 13:16:23"
8847;47;20;"2024-04-02 00:34:07";"2024-04-04 11:34:07"
8848;57;13;"2023-04-20 00:34:32";"2023-04-23 21:34:32"
8849;87;8;"2023-11-15 15:38:10";"2023-11-17 17:38:10"
8850;50;13;"2023-03-02 17:54:51";"2023-03-06 17:54:51"
8851;36;12;"2022-10-03 20:34:51";"2022-10-04 14:34:51"
8852;71;12;"2023-07-17 04:33:19";"2023-07-18 20:33:19"
8853;27;2;"2022-12-23 10:45:13";"2022-12-26 23:45:13"
8854;6;16;"2024-05-21 21:44:12";"2024-05-22 18:44:12"
8855;71;13;"2023-04-17 00:37:09";"2023-04-20 15:37:09"
8856;24;10;"2024-01-17 23:39:33";"2024-01-21 04:39:33"
8857;72;7;"2023-12-08 02:13:36";"2023-12-12 00:13:36"
8858;10;2;"2023-10-31 00:11:19";"2023-11-01 08:11:19"
8859;85;10;"2024-05-23 20:56:45";"2024-05-24 20:56:45"
8860;72;20;"2023-04-09 06:25:29";"2023-04-09 19:25:29"
8861;82;12;"2023-08-17 18:42:30";"2023-08-18 21:42:30"
8862;48;19;"2024-05-10 14:16:01";"2024-05-11 13:16:01"
8863;29;20;"2022-09-18 00:01:24";"2022-09-19 09:01:24"
8864;95;6;"2024-02-25 23:03:52";"2024-02-27 03:03:52"
8865;48;14;"2024-03-11 19:31:09";"2024-03-14 18:31:09"
8866;71;17;"2024-05-04 20:31:25";"2024-05-08 02:31:25"
8867;36;16;"2024-01-12 19:02:35";"2024-01-16 20:02:35"
8868;57;3;"2023-04-05 12:21:57";"2023-04-09 10:21:57"
8869;96;17;"2022-10-19 09:59:45";"2022-10-20 08:59:45"
8870;14;14;"2023-02-07 16:09:40";"2023-02-08 20:09:40"
8871;47;1;"2022-11-05 22:42:49";"2022-11-09 06:42:49"
8872;22;10;"2022-08-14 10:01:54";"2022-08-18 09:01:54"
8873;2;17;"2023-11-01 22:52:17";"2023-11-04 20:52:17"
8874;26;15;"2022-11-12 03:44:28";"2022-11-14 07:44:28"
8875;45;16;"2022-12-06 18:33:59";"2022-12-08 08:33:59"
8876;84;5;"2022-11-09 02:11:04";"2022-11-11 01:11:04"
8877;86;12;"2024-03-10 19:21:12";"2024-03-11 07:21:12"
8878;42;15;"2023-11-02 17:11:08";"2023-11-05 13:11:08"
8879;87;11;"2022-11-13 13:35:54";"2022-11-14 00:35:54"
8880;58;14;"2022-11-04 01:03:14";"2022-11-06 05:03:14"
8881;21;18;"2023-04-10 11:06:51";"2023-04-12 15:06:51"
8882;78;6;"2022-11-20 01:32:04";"2022-11-23 12:32:04"
8883;60;11;"2023-07-20 06:16:53";"2023-07-23 05:16:53"
8884;33;2;"2022-07-27 18:23:48";"2022-07-29 23:23:48"
8885;93;11;"2023-10-21 07:13:07";"2023-10-24 19:13:07"
8886;84;11;"2023-07-25 02:33:19";"2023-07-28 09:33:19"
8887;84;5;"2023-03-31 11:42:46";"2023-04-03 11:42:46"
8888;22;18;"2023-11-20 18:52:12";"2023-11-23 15:52:12"
8889;27;4;"2023-08-29 22:02:35";"2023-09-01 23:02:35"
8890;11;13;"2023-08-02 22:14:11";"2023-08-04 10:14:11"
8891;78;20;"2023-02-26 03:36:51";"2023-02-28 00:36:51"
8892;35;20;"2023-05-10 21:09:10";"2023-05-12 15:09:10"
8893;52;8;"2023-04-12 07:30:11";"2023-04-15 00:30:11"
8894;32;4;"2022-08-18 01:41:37";"2022-08-19 07:41:37"
8895;49;11;"2023-08-13 09:08:15";"2023-08-15 12:08:15"
8896;78;14;"2022-12-05 08:10:13";"2022-12-06 01:10:13"
8897;53;3;"2023-11-05 13:55:35";"2023-11-06 14:55:35"
8898;91;20;"2022-08-06 15:45:52";"2022-08-10 10:45:52"
8899;72;16;"2024-02-27 04:08:00";"2024-02-28 15:08:00"
8900;7;10;"2023-06-05 22:33:10";"2023-06-06 19:33:10"
8901;5;6;"2022-12-21 22:14:25";"2022-12-24 06:14:25"
8902;39;19;"2023-03-29 00:10:03";"2023-04-02 03:10:03"
8903;83;7;"2024-04-06 07:06:15";"2024-04-07 04:06:15"
8904;13;9;"2023-05-30 09:20:02";"2023-05-31 03:20:02"
8905;53;4;"2023-07-13 23:27:10";"2023-07-16 00:27:10"
8906;36;5;"2023-07-27 05:48:11";"2023-07-27 16:48:11"
8907;51;4;"2023-11-23 22:41:41";"2023-11-25 21:41:41"
8908;64;1;"2024-05-19 22:44:35";"2024-05-20 10:44:35"
8909;54;3;"2023-06-24 05:43:39";"2023-06-27 17:43:39"
8910;43;15;"2024-03-16 16:38:01";"2024-03-19 10:38:01"
8911;67;18;"2024-04-10 01:46:03";"2024-04-11 01:46:03"
8912;16;6;"2023-04-21 07:16:26";"2023-04-24 01:16:26"
8913;27;18;"2023-09-17 00:40:17";"2023-09-18 23:40:17"
8914;18;20;"2022-07-01 07:26:19";"2022-07-02 09:26:19"
8915;25;17;"2023-09-22 01:47:03";"2023-09-26 02:47:03"
8916;28;14;"2022-06-24 13:20:29";"2022-06-28 13:20:29"
8917;15;1;"2022-12-11 16:13:44";"2022-12-13 21:13:44"
8918;58;15;"2022-06-11 18:48:22";"2022-06-15 16:48:22"
8919;49;15;"2022-08-04 21:04:23";"2022-08-08 14:04:23"
8920;9;8;"2023-05-27 13:01:56";"2023-05-30 18:01:56"
8921;80;4;"2022-07-27 14:31:09";"2022-07-31 03:31:09"
8922;48;16;"2023-10-12 23:07:01";"2023-10-14 01:07:01"
8923;47;12;"2023-07-08 21:07:21";"2023-07-09 16:07:21"
8924;1;20;"2022-11-01 14:15:25";"2022-11-02 14:15:25"
8925;7;2;"2024-02-05 10:48:31";"2024-02-06 23:48:31"
8926;79;20;"2023-09-21 05:29:39";"2023-09-23 18:29:39"
8927;66;12;"2023-12-07 04:10:27";"2023-12-08 19:10:27"
8928;20;1;"2023-05-23 11:58:01";"2023-05-25 14:58:01"
8929;1;6;"2023-07-20 22:01:17";"2023-07-22 02:01:17"
8930;14;12;"2023-05-22 16:34:04";"2023-05-23 08:34:04"
8931;21;2;"2024-03-08 16:08:43";"2024-03-11 21:08:43"
8932;49;16;"2023-11-12 05:41:10";"2023-11-12 18:41:10"
8933;66;3;"2022-07-04 18:36:50";"2022-07-07 01:36:50"
8934;9;20;"2022-10-06 04:31:28";"2022-10-08 11:31:28"
8935;55;11;"2023-05-06 21:16:32";"2023-05-08 08:16:32"
8936;79;8;"2022-12-27 20:41:45";"2022-12-29 03:41:45"
8937;25;18;"2022-07-19 07:14:23";"2022-07-21 05:14:23"
8938;4;13;"2024-05-13 04:43:29";"2024-05-15 14:43:29"
8939;93;16;"2024-03-27 06:51:27";"2024-03-29 23:51:27"
8940;5;15;"2024-01-02 20:59:03";"2024-01-05 08:59:03"
8941;25;9;"2022-08-18 06:18:38";"2022-08-18 21:18:38"
8942;39;9;"2023-05-18 06:14:03";"2023-05-21 18:14:03"
8943;1;16;"2022-09-18 22:28:42";"2022-09-21 04:28:42"
8944;63;1;"2023-03-26 14:45:37";"2023-03-30 15:45:37"
8945;71;10;"2024-02-18 15:14:21";"2024-02-21 05:14:21"
8946;13;16;"2023-09-12 11:42:30";"2023-09-15 09:42:30"
8947;74;11;"2024-04-01 09:37:29";"2024-04-02 02:37:29"
8948;12;3;"2022-08-30 23:48:51";"2022-09-03 20:48:51"
8949;40;1;"2024-05-20 22:55:51";"2024-05-22 13:55:51"
8950;68;5;"2022-06-05 08:10:20";"2022-06-06 20:10:20"
8951;39;19;"2023-02-11 23:06:32";"2023-02-12 12:06:32"
8952;46;7;"2023-08-09 12:45:25";"2023-08-13 00:45:25"
8953;28;9;"2023-09-15 14:12:23";"2023-09-18 18:12:23"
8954;96;13;"2023-09-06 17:05:02";"2023-09-09 14:05:02"
8955;25;3;"2023-03-09 00:20:13";"2023-03-10 04:20:13"
8956;74;19;"2024-05-22 00:39:03";"2024-05-23 20:39:03"
8957;8;8;"2023-05-03 00:00:39";"2023-05-03 21:00:39"
8958;15;17;"2023-04-10 11:23:23";"2023-04-11 18:23:23"
8959;34;2;"2022-10-23 00:53:16";"2022-10-23 15:53:16"
8960;82;2;"2023-08-27 01:47:41";"2023-08-29 02:47:41"
8961;46;5;"2022-11-11 04:39:57";"2022-11-14 03:39:57"
8962;65;10;"2022-06-05 07:39:39";"2022-06-09 08:39:39"
8963;47;8;"2023-12-16 03:20:20";"2023-12-19 23:20:20"
8964;84;13;"2022-10-02 17:20:28";"2022-10-06 14:20:28"
8965;72;9;"2024-04-03 17:53:10";"2024-04-06 18:53:10"
8966;68;5;"2023-07-16 01:03:50";"2023-07-18 06:03:50"
8967;37;2;"2023-01-05 10:53:48";"2023-01-06 11:53:48"
8968;83;4;"2023-09-02 00:09:21";"2023-09-02 14:09:21"
8969;88;2;"2023-10-08 19:09:37";"2023-10-10 22:09:37"
8970;91;16;"2024-01-06 03:47:08";"2024-01-10 03:47:08"
8971;55;6;"2022-07-22 22:32:27";"2022-07-27 02:32:27"
8972;96;5;"2023-10-25 03:11:35";"2023-10-26 02:11:35"
8973;8;8;"2023-11-21 16:26:57";"2023-11-24 19:26:57"
8974;69;18;"2023-11-06 12:50:06";"2023-11-09 11:50:06"
8975;64;16;"2023-08-20 16:49:13";"2023-08-24 18:49:13"
8976;41;16;"2023-09-30 23:52:48";"2023-10-03 12:52:48"
8977;71;7;"2023-06-10 20:39:55";"2023-06-13 17:39:55"
8978;86;19;"2022-12-16 20:39:17";"2022-12-17 11:39:17"
8979;26;7;"2023-03-11 15:46:28";"2023-03-15 08:46:28"
8980;97;1;"2022-07-21 06:53:06";"2022-07-25 01:53:06"
8981;89;6;"2023-04-13 19:09:54";"2023-04-17 15:09:54"
8982;45;2;"2024-03-03 00:27:03";"2024-03-05 18:27:03"
8983;50;6;"2023-02-05 20:28:09";"2023-02-06 17:28:09"
8984;51;13;"2024-01-31 01:31:26";"2024-02-01 03:31:26"
8985;8;9;"2022-07-30 13:12:35";"2022-08-01 10:12:35"
8986;67;10;"2023-04-20 19:48:16";"2023-04-21 21:48:16"
8987;45;8;"2022-12-24 23:16:43";"2022-12-26 05:16:43"
8988;21;8;"2024-01-08 07:41:09";"2024-01-11 01:41:09"
8989;51;9;"2024-02-25 23:14:09";"2024-02-28 21:14:09"
8990;79;1;"2023-02-18 00:39:54";"2023-02-18 16:39:54"
8991;60;11;"2023-09-20 17:31:05";"2023-09-23 22:31:05"
8992;35;4;"2023-12-20 12:56:19";"2023-12-22 05:56:19"
8993;99;12;"2022-08-31 08:41:32";"2022-09-03 23:41:32"
8994;19;11;"2022-09-28 10:42:20";"2022-10-01 00:42:20"
8995;99;8;"2024-03-28 17:18:28";"2024-03-31 01:18:28"
8996;84;17;"2023-05-02 14:07:00";"2023-05-03 08:07:00"
8997;97;19;"2023-06-11 08:06:16";"2023-06-11 18:06:16"
8998;92;18;"2022-10-02 01:33:36";"2022-10-04 23:33:36"
8999;96;20;"2024-02-10 02:14:36";"2024-02-11 06:14:36"
9000;96;14;"2022-10-23 23:06:59";"2022-10-24 11:06:59"
9001;42;8;"2022-10-18 13:37:27";"2022-10-22 09:37:27"
9002;91;4;"2023-03-11 10:40:29";"2023-03-14 22:40:29"
9003;34;9;"2023-04-20 16:44:22";"2023-04-22 01:44:22"
9004;29;18;"2023-01-13 01:35:08";"2023-01-16 10:35:08"
9005;36;15;"2022-12-15 07:43:09";"2022-12-19 05:43:09"
9006;5;12;"2023-03-31 20:00:33";"2023-04-04 22:00:33"
9007;22;4;"2023-08-15 20:53:34";"2023-08-19 04:53:34"
9008;31;17;"2023-08-24 15:47:40";"2023-08-27 10:47:40"
9009;38;1;"2023-03-26 12:23:24";"2023-03-28 18:23:24"
9010;33;10;"2023-07-09 13:32:46";"2023-07-12 19:32:46"
9011;34;3;"2022-09-17 11:22:04";"2022-09-18 19:22:04"
9012;56;3;"2022-08-27 00:11:23";"2022-08-28 18:11:23"
9013;32;16;"2022-07-18 08:45:50";"2022-07-19 09:45:50"
9014;78;20;"2023-11-17 15:24:54";"2023-11-19 21:24:54"
9015;83;18;"2023-12-02 23:29:45";"2023-12-03 11:29:45"
9016;13;8;"2023-01-21 09:52:11";"2023-01-23 06:52:11"
9017;2;17;"2023-01-18 19:56:50";"2023-01-20 22:56:50"
9018;16;14;"2023-06-13 21:35:40";"2023-06-16 23:35:40"
9019;64;15;"2022-11-25 09:23:55";"2022-11-26 09:23:55"
9020;14;3;"2023-05-19 00:33:24";"2023-05-21 01:33:24"
9021;96;2;"2023-01-15 22:21:15";"2023-01-16 08:21:15"
9022;81;13;"2022-06-14 02:43:18";"2022-06-16 02:43:18"
9023;66;18;"2023-10-07 11:59:23";"2023-10-10 16:59:23"
9024;45;13;"2023-01-12 07:16:52";"2023-01-12 22:16:52"
9025;63;15;"2023-07-26 04:26:53";"2023-07-27 19:26:53"
9026;19;15;"2023-04-14 07:10:27";"2023-04-14 22:10:27"
9027;6;20;"2023-06-28 14:58:13";"2023-07-01 19:58:13"
9028;89;10;"2022-09-06 11:43:31";"2022-09-10 00:43:31"
9029;94;12;"2023-08-05 06:46:45";"2023-08-07 11:46:45"
9030;83;17;"2023-09-03 21:22:10";"2023-09-04 12:22:10"
9031;86;5;"2024-02-04 09:13:07";"2024-02-08 04:13:07"
9032;18;16;"2024-02-22 11:38:20";"2024-02-23 17:38:20"
9033;91;14;"2024-01-16 15:35:36";"2024-01-19 02:35:36"
9034;31;19;"2023-05-19 11:21:12";"2023-05-20 04:21:12"
9035;33;7;"2022-11-24 14:36:08";"2022-11-25 04:36:08"
9036;79;3;"2023-03-20 00:08:15";"2023-03-23 02:08:15"
9037;4;4;"2022-08-03 15:08:31";"2022-08-07 15:08:31"
9038;14;2;"2023-07-14 16:17:53";"2023-07-18 09:17:53"
9039;79;13;"2022-09-13 19:10:55";"2022-09-16 00:10:55"
9040;52;4;"2023-01-10 15:49:17";"2023-01-12 00:49:17"
9041;66;8;"2023-11-21 10:29:46";"2023-11-22 10:29:46"
9042;77;9;"2022-11-04 22:21:52";"2022-11-07 19:21:52"
9043;36;5;"2023-04-09 21:20:55";"2023-04-10 08:20:55"
9044;76;4;"2023-01-02 08:08:43";"2023-01-06 07:08:43"
9045;26;5;"2022-12-26 22:56:48";"2022-12-28 20:56:48"
9046;5;6;"2022-12-29 21:28:54";"2023-01-02 16:28:54"
9047;61;6;"2023-08-03 15:12:52";"2023-08-07 15:12:52"
9048;53;11;"2023-06-11 18:44:56";"2023-06-14 00:44:56"
9049;91;18;"2022-08-13 13:49:04";"2022-08-14 07:49:04"
9050;9;3;"2024-02-26 11:34:49";"2024-02-28 17:34:49"
9051;51;12;"2022-12-01 15:58:49";"2022-12-02 01:58:49"
9052;56;5;"2022-09-28 09:12:13";"2022-10-01 22:12:13"
9053;72;4;"2024-04-19 11:22:57";"2024-04-23 06:22:57"
9054;51;17;"2024-02-23 17:42:10";"2024-02-25 15:42:10"
9055;57;3;"2023-09-10 04:51:07";"2023-09-12 04:51:07"
9056;100;8;"2024-01-15 20:35:21";"2024-01-19 21:35:21"
9057;77;16;"2022-10-01 23:05:32";"2022-10-04 01:05:32"
9058;6;10;"2022-12-27 21:27:06";"2022-12-31 12:27:06"
9059;23;3;"2022-11-12 16:21:27";"2022-11-15 15:21:27"
9060;33;16;"2022-09-23 00:50:44";"2022-09-26 21:50:44"
9061;35;6;"2022-07-15 18:26:08";"2022-07-19 03:26:08"
9062;6;7;"2022-09-08 00:26:24";"2022-09-10 06:26:24"
9063;86;4;"2023-11-23 04:08:02";"2023-11-24 15:08:02"
9064;61;16;"2023-06-03 18:55:27";"2023-06-04 16:55:27"
9065;10;9;"2023-03-12 18:21:50";"2023-03-13 16:21:50"
9066;73;12;"2022-07-04 13:48:09";"2022-07-05 07:48:09"
9067;78;3;"2024-04-21 13:56:36";"2024-04-24 12:56:36"
9068;16;8;"2022-06-18 04:31:06";"2022-06-19 17:31:06"
9069;20;9;"2022-10-17 03:32:04";"2022-10-20 06:32:04"
9070;60;1;"2022-09-29 01:43:17";"2022-09-30 11:43:17"
9071;19;18;"2023-11-10 17:35:37";"2023-11-12 02:35:37"
9072;16;1;"2023-11-26 10:56:27";"2023-11-27 12:56:27"
9073;25;9;"2023-03-08 07:06:14";"2023-03-09 09:06:14"
9074;87;7;"2023-10-31 20:47:37";"2023-11-04 11:47:37"
9075;71;18;"2024-01-30 23:33:38";"2024-02-01 12:33:38"
9076;14;19;"2023-01-16 00:41:31";"2023-01-17 19:41:31"
9077;48;20;"2024-01-19 16:27:29";"2024-01-22 11:27:29"
9078;52;8;"2022-08-08 20:37:54";"2022-08-09 12:37:54"
9079;73;14;"2022-10-30 23:45:57";"2022-11-03 06:45:57"
9080;6;4;"2023-07-28 12:28:22";"2023-07-30 21:28:22"
9081;20;2;"2023-04-17 10:30:33";"2023-04-20 13:30:33"
9082;54;19;"2023-03-02 10:21:44";"2023-03-06 05:21:44"
9083;57;3;"2022-11-12 23:21:07";"2022-11-16 23:21:07"
9084;54;6;"2023-03-31 11:29:47";"2023-04-04 15:29:47"
9085;45;7;"2023-06-10 19:48:20";"2023-06-14 14:48:20"
9086;30;7;"2023-03-06 01:23:43";"2023-03-06 15:23:43"
9087;62;1;"2023-12-22 06:01:45";"2023-12-25 10:01:45"
9088;55;10;"2023-08-24 22:44:21";"2023-08-26 17:44:21"
9089;51;5;"2022-07-30 07:30:01";"2022-08-03 10:30:01"
9090;50;17;"2023-08-11 21:17:59";"2023-08-15 05:17:59"
9091;68;5;"2024-04-29 03:41:14";"2024-05-02 03:41:14"
9092;95;14;"2022-08-23 05:26:17";"2022-08-25 03:26:17"
9093;94;19;"2024-04-06 20:16:12";"2024-04-10 01:16:12"
9094;53;9;"2024-01-07 05:39:02";"2024-01-08 23:39:02"
9095;53;1;"2024-02-23 06:06:21";"2024-02-26 01:06:21"
9096;59;8;"2022-11-09 09:51:56";"2022-11-12 19:51:56"
9097;45;8;"2023-02-10 21:01:27";"2023-02-11 09:01:27"
9098;47;12;"2022-09-10 22:57:51";"2022-09-13 09:57:51"
9099;93;17;"2022-10-31 19:51:49";"2022-11-01 20:51:49"
9100;61;13;"2022-06-11 07:00:52";"2022-06-13 19:00:52"
9101;42;11;"2023-03-06 16:08:39";"2023-03-10 19:08:39"
9102;58;14;"2023-02-17 02:16:12";"2023-02-18 07:16:12"
9103;36;4;"2022-08-01 08:52:43";"2022-08-04 02:52:43"
9104;69;17;"2023-02-17 06:53:14";"2023-02-18 15:53:14"
9105;84;15;"2023-07-26 17:15:21";"2023-07-28 06:15:21"
9106;86;12;"2023-04-25 16:29:29";"2023-04-28 09:29:29"
9107;62;5;"2023-06-10 11:07:11";"2023-06-10 23:07:11"
9108;97;14;"2022-07-09 13:23:55";"2022-07-12 13:23:55"
9109;83;3;"2023-09-10 05:47:22";"2023-09-12 09:47:22"
9110;38;5;"2023-05-06 17:28:06";"2023-05-10 07:28:06"
9111;98;11;"2022-09-07 23:58:28";"2022-09-12 01:58:28"
9112;82;1;"2023-02-08 07:24:29";"2023-02-11 07:24:29"
9113;12;17;"2023-06-06 21:25:30";"2023-06-10 20:25:30"
9114;90;4;"2023-08-09 03:45:37";"2023-08-11 01:45:37"
9115;84;5;"2023-01-18 01:39:20";"2023-01-20 06:39:20"
9116;22;3;"2023-08-14 21:21:55";"2023-08-17 02:21:55"
9117;64;18;"2024-05-13 15:24:17";"2024-05-16 01:24:17"
9118;83;8;"2023-07-02 07:04:00";"2023-07-03 07:04:00"
9119;74;10;"2023-09-26 15:28:04";"2023-09-29 21:28:04"
9120;77;17;"2023-06-12 11:15:47";"2023-06-15 09:15:47"
9121;8;13;"2024-01-06 14:56:46";"2024-01-07 20:56:46"
9122;45;3;"2024-03-24 17:15:03";"2024-03-28 10:15:03"
9123;69;5;"2022-07-17 12:40:33";"2022-07-19 09:40:33"
9124;85;19;"2023-10-10 19:30:01";"2023-10-11 11:30:01"
9125;67;5;"2023-01-17 10:04:41";"2023-01-20 17:04:41"
9126;18;13;"2024-05-04 22:34:19";"2024-05-06 10:34:19"
9127;38;3;"2023-07-17 21:05:26";"2023-07-19 18:05:26"
9128;88;6;"2023-08-21 16:17:25";"2023-08-24 15:17:25"
9129;51;17;"2022-10-08 02:06:07";"2022-10-10 14:06:07"
9130;99;14;"2022-08-22 21:30:27";"2022-08-26 14:30:27"
9131;60;12;"2023-04-12 07:55:26";"2023-04-15 01:55:26"
9132;38;5;"2022-11-13 15:49:03";"2022-11-14 14:49:03"
9133;94;15;"2024-05-10 08:56:16";"2024-05-11 03:56:16"
9134;2;13;"2023-07-29 15:33:44";"2023-07-31 13:33:44"
9135;75;20;"2022-07-14 19:01:08";"2022-07-15 21:01:08"
9136;88;5;"2024-02-14 21:35:33";"2024-02-18 04:35:33"
9137;4;17;"2023-04-28 21:31:07";"2023-05-02 18:31:07"
9138;99;12;"2022-07-14 00:02:41";"2022-07-15 12:02:41"
9139;14;15;"2022-08-16 22:12:42";"2022-08-19 09:12:42"
9140;29;10;"2024-02-24 22:22:09";"2024-02-25 21:22:09"
9141;72;11;"2024-05-28 07:26:21";"2024-05-28 19:26:21"
9142;2;14;"2022-09-27 16:18:44";"2022-09-30 05:18:44"
9143;25;13;"2023-03-07 21:47:36";"2023-03-10 15:47:36"
9144;95;16;"2023-03-17 17:25:25";"2023-03-21 07:25:25"
9145;78;4;"2023-03-08 17:05:49";"2023-03-11 18:05:49"
9146;43;18;"2023-02-19 20:24:22";"2023-02-22 22:24:22"
9147;73;18;"2023-10-20 14:03:14";"2023-10-22 22:03:14"
9148;1;14;"2024-02-27 10:50:29";"2024-02-29 20:50:29"
9149;70;8;"2023-03-07 15:10:12";"2023-03-08 18:10:12"
9150;37;14;"2023-07-18 22:26:56";"2023-07-21 14:26:56"
9151;97;1;"2024-03-22 11:39:23";"2024-03-25 11:39:23"
9152;87;10;"2022-06-30 01:18:33";"2022-07-02 08:18:33"
