"codigo_mesa";"codigo_prato";"quantidade_pedido";"codigo_situacao_pedido"
1118;188;"4";2
336;797;"5";3
6042;835;"6";3
2856;912;"1";2
4167;643;"4";2
4027;586;"3";2
4120;562;"6";3
2577;103;"5";2
9343;830;"2";3
7739;708;"5";3
3071;815;"3";3
6464;410;"3";3
2838;452;"1";3
4663;306;"4";2
1017;40;"5";3
2266;60;"3";2
8452;100;"1";2
3979;291;"3";3
5653;325;"4";3
1728;321;"2";3
859;59;"4";2
7841;272;"3";2
2365;926;"1";3
7499;770;"4";3
5656;690;"1";3
4038;657;"5";3
299;604;"6";3
8768;556;"3";2
823;524;"5";2
7288;601;"6";2
6766;378;"5";3
5151;141;"2";3
6237;745;"1";2
2554;655;"6";3
9610;839;"4";3
7307;54;"5";3
2880;680;"5";3
7451;808;"5";3
4204;836;"1";2
4458;192;"1";3
9963;725;"6";3
7503;316;"6";2
1394;193;"4";2
1828;428;"4";3
1917;436;"4";2
1018;717;"6";3
6584;511;"2";3
3475;268;"3";2
7692;639;"6";3
8127;515;"6";2
5049;434;"4";3
7951;514;"5";2
7046;60;"1";2
3581;810;"5";3
9353;181;"5";2
8732;819;"5";3
1582;640;"1";2
6098;331;"6";3
2093;472;"4";3
3534;44;"3";2
988;386;"6";3
4192;898;"4";3
9687;937;"1";3
9512;798;"5";2
4422;798;"6";3
5577;40;"3";2
5446;437;"2";3
4814;200;"4";2
7692;427;"6";2
868;492;"2";2
7203;339;"6";3
7505;262;"5";3
9778;951;"4";3
1011;170;"5";2
9518;61;"4";2
2880;403;"2";3
5898;346;"5";2
4127;939;"6";2
6268;542;"1";3
5883;211;"5";3
5058;384;"2";2
4851;164;"4";3
4532;344;"1";2
6967;317;"5";2
2634;473;"2";2
4173;379;"2";2
2738;676;"2";2
3257;537;"1";2
8701;850;"5";2
7560;907;"5";3
9913;445;"4";2
5281;726;"1";2
6032;523;"5";2
9192;565;"2";3
4596;676;"3";2
8211;688;"5";2
4349;810;"1";3
5059;661;"5";2
6610;308;"2";2
2706;499;"4";3
929;906;"2";3
9907;525;"6";3
6099;887;"1";2
7225;174;"4";3
1500;873;"1";3
9412;686;"3";2
9155;803;"1";2
7462;224;"1";2
6162;922;"2";3
7165;446;"2";2
9162;663;"1";3
7631;364;"5";3
1175;243;"3";3
850;570;"4";3
7495;543;"1";3
3057;198;"2";2
4380;464;"1";2
2892;373;"2";2
4216;120;"2";2
3977;858;"3";2
8617;754;"1";2
6569;21;"5";3
577;678;"2";2
8672;709;"2";2
2857;841;"4";2
6733;1;"5";2
5868;118;"6";3
9310;855;"5";3
2273;227;"5";2
1173;596;"5";3
93;407;"4";2
8626;883;"3";2
7220;544;"5";2
6902;562;"5";2
8998;139;"2";2
6778;764;"3";2
7698;851;"4";3
5579;30;"1";3
3895;991;"1";2
2609;266;"5";3
712;214;"1";2
8503;853;"1";3
3256;665;"6";2
2983;545;"2";2
6732;751;"1";2
642;516;"3";2
8494;431;"4";3
2490;325;"5";3
8697;543;"5";2
2117;469;"6";3
3623;28;"5";3
6843;799;"3";2
677;197;"1";2
2028;499;"5";3
5189;249;"3";3
2131;463;"6";3
1218;748;"4";2
9145;113;"3";3
5250;429;"1";3
1864;2;"4";3
4323;369;"1";3
3678;110;"4";2
5293;334;"3";3
191;881;"1";2
3673;685;"4";3
2001;403;"4";3
1537;116;"5";2
3412;844;"2";3
3273;913;"1";2
7640;230;"6";2
3348;843;"6";2
7368;620;"3";2
4530;817;"5";3
4073;217;"5";3
4448;128;"6";2
4414;758;"6";2
3361;217;"5";3
1653;91;"6";2
3536;954;"1";3
9858;19;"4";2
4006;332;"3";2
4637;455;"4";2
2382;639;"1";3
6490;504;"3";2
33;576;"6";2
8435;476;"4";2
6717;290;"6";2
2560;531;"6";3
8498;399;"4";3
6014;394;"6";3
4452;650;"3";2
6430;509;"4";3
7850;516;"2";2
2134;24;"5";2
4634;18;"3";3
8761;423;"4";3
9695;759;"6";2
7494;703;"3";3
191;720;"5";2
2358;490;"4";2
5714;378;"2";3
7916;377;"2";2
5572;270;"5";2
822;294;"3";3
9215;316;"4";2
5396;435;"2";3
5664;825;"2";2
5377;792;"4";3
6914;39;"4";2
3276;58;"2";3
4647;710;"2";3
4051;712;"5";3
3559;170;"1";3
6216;550;"3";3
2763;830;"5";2
9790;233;"3";3
737;70;"3";2
9137;442;"1";3
8774;210;"2";2
3511;114;"2";2
1437;261;"3";2
9453;786;"4";3
6664;416;"2";3
2866;280;"6";3
2640;286;"1";3
6629;841;"3";3
1363;555;"6";2
2786;795;"5";3
1858;821;"1";3
2680;35;"4";3
2221;167;"6";2
329;627;"5";3
3160;618;"4";2
3241;30;"1";3
3336;663;"5";2
3022;832;"4";3
471;553;"3";3
2889;306;"2";2
5676;807;"2";2
4999;269;"4";2
5010;248;"4";2
2668;313;"4";3
6545;828;"6";3
9809;22;"1";2
2978;512;"2";2
9296;159;"1";2
6133;874;"2";3
1307;914;"5";3
2420;314;"5";3
7026;772;"3";3
8890;674;"5";2
714;81;"5";3
2238;724;"2";3
2728;715;"4";3
8270;895;"5";3
7695;158;"3";3
4536;462;"2";3
3687;99;"1";2
1313;440;"2";2
5088;719;"4";3
254;482;"6";2
7331;937;"6";3
1792;603;"1";2
2699;673;"3";2
8181;16;"4";3
3436;193;"3";2
3;120;"1";3
8247;531;"6";3
4441;366;"2";3
4909;650;"3";3
5017;56;"3";2
8391;72;"3";3
1832;697;"1";3
9855;983;"5";2
3000;284;"1";2
4244;722;"4";2
2937;152;"6";3
1270;968;"4";2
8106;829;"6";3
7498;220;"5";2
3907;326;"3";3
1080;39;"5";2
7568;893;"5";3
7240;58;"5";2
6988;981;"1";3
6518;411;"4";2
5572;675;"5";2
745;640;"4";2
7148;65;"1";2
6784;243;"4";2
961;10;"6";3
1228;904;"3";2
7807;989;"1";3
2892;974;"3";2
2353;614;"3";2
1706;519;"1";2
8095;201;"6";3
5010;692;"6";3
8359;999;"6";2
1585;654;"5";2
4382;75;"6";2
9339;29;"5";3
3935;516;"6";2
5836;460;"4";2
3641;127;"5";3
3640;913;"1";2
4428;705;"1";3
7815;264;"1";3
9827;407;"5";3
9234;613;"6";2
6774;330;"4";3
8338;518;"1";3
8210;295;"5";2
5587;645;"6";3
218;844;"4";2
8200;40;"2";2
7939;450;"3";2
2139;715;"5";2
5618;921;"2";3
7654;368;"4";2
2949;557;"4";2
8164;107;"2";3
9265;593;"1";3
7351;944;"3";3
215;373;"3";2
2694;428;"4";3
6836;949;"4";2
4333;92;"3";3
5667;827;"1";2
8582;232;"3";3
7463;14;"6";3
1977;502;"2";2
128;915;"3";3
5984;132;"1";2
8851;173;"2";3
9536;267;"2";3
5311;725;"2";2
4614;494;"3";2
3205;263;"3";2
2143;490;"4";3
9216;771;"3";2
7516;660;"3";2
5639;67;"2";2
4520;529;"6";3
6936;696;"5";2
6857;397;"2";2
2375;487;"1";3
9006;942;"2";2
7305;60;"2";3
4795;940;"5";2
8481;726;"5";3
3461;296;"4";3
9134;547;"5";3
7380;521;"4";2
332;433;"2";3
3780;810;"6";2
6039;764;"3";2
3829;200;"6";3
1684;337;"2";2
4577;312;"4";3
7287;543;"3";3
6140;854;"4";3
8579;55;"6";3
5269;72;"2";2
1313;147;"6";3
6786;349;"6";3
9054;152;"6";2
9606;39;"5";3
3849;621;"4";3
770;832;"5";3
6860;479;"2";2
7197;165;"3";2
5456;948;"5";3
6954;95;"3";3
3666;517;"3";3
8829;122;"6";2
4839;207;"2";2
1816;933;"6";3
6551;794;"3";3
9319;178;"3";2
6663;165;"5";2
9546;685;"2";2
244;942;"4";3
2699;895;"5";2
3307;978;"3";2
4240;560;"1";2
9436;814;"4";3
3827;30;"2";2
3126;20;"4";2
2943;585;"1";3
5510;400;"5";3
8327;862;"2";2
8685;510;"1";3
7763;928;"3";3
8840;352;"4";3
7115;30;"2";2
5187;475;"3";2
1373;358;"6";3
3605;853;"4";3
9407;188;"2";3
8979;480;"3";3
3062;203;"6";3
8551;942;"5";2
6071;474;"6";2
5900;945;"5";3
1958;720;"2";3
2546;901;"4";3
8299;371;"3";3
9200;801;"4";2
4595;700;"2";2
8277;175;"1";3
8757;367;"5";2
6580;321;"4";2
1107;460;"4";2
6340;771;"2";2
7003;988;"6";2
9539;308;"3";2
6756;530;"2";3
3890;812;"1";2
6250;99;"3";3
2746;757;"1";2
3715;225;"1";2
1085;498;"3";3
5603;147;"3";3
3632;59;"2";2
3782;832;"4";3
1690;886;"5";3
5341;101;"3";3
4570;322;"3";3
8069;614;"5";2
7400;837;"4";2
5078;594;"5";2
8252;619;"1";2
5958;149;"5";2
1152;657;"5";2
3992;128;"3";3
10000;243;"6";3
2438;700;"5";2
2028;43;"6";3
8969;974;"6";2
914;602;"1";2
7673;968;"3";2
5243;174;"1";2
3078;611;"1";3
7640;668;"6";2
2733;817;"6";2
2247;815;"4";2
4841;14;"4";3
468;306;"1";2
3272;323;"5";2
8555;994;"2";3
7344;983;"6";3
539;306;"4";3
8986;378;"1";3
6976;694;"2";2
9011;947;"1";3
6390;72;"4";2
8572;663;"5";3
6132;270;"3";2
8864;654;"2";3
299;582;"2";2
4495;493;"4";3
3905;635;"5";3
5860;738;"3";2
6848;236;"3";3
8885;175;"1";3
5402;853;"5";2
1513;152;"6";2
5146;708;"2";2
1073;154;"6";2
5867;116;"5";2
2108;358;"4";2
7992;447;"5";3
3465;368;"1";3
8440;767;"3";2
6576;583;"4";2
5098;168;"4";2
5163;456;"3";3
6717;95;"1";3
9660;41;"5";2
1705;695;"3";2
1659;809;"3";2
1311;89;"6";2
6031;593;"4";3
233;680;"1";3
2269;370;"2";2
4796;711;"3";3
9635;56;"3";3
1642;552;"1";2
8625;23;"4";2
476;272;"5";2
1513;721;"4";3
5259;438;"4";2
1454;368;"2";2
4827;153;"5";2
5438;483;"6";3
6868;793;"2";3
2605;118;"5";2
622;827;"1";2
3625;562;"3";3
7497;783;"2";2
3164;957;"1";3
7408;668;"2";3
2869;443;"5";3
4057;299;"4";2
2979;824;"3";2
9970;749;"1";2
5456;626;"4";3
1423;383;"6";2
7890;788;"3";3
2312;999;"5";3
1643;705;"1";2
4550;360;"2";3
346;369;"4";3
1657;860;"1";3
8476;77;"2";2
6508;49;"1";3
1738;833;"4";2
9443;708;"6";3
7601;846;"3";2
9155;158;"2";2
6510;626;"1";3
9812;449;"5";2
62;382;"6";2
9600;438;"2";2
2416;728;"5";3
9196;695;"2";2
1565;492;"5";2
1666;180;"4";3
9955;909;"4";3
4616;850;"4";2
8426;789;"4";2
8703;479;"3";2
750;205;"5";3
9977;968;"1";3
1038;29;"6";2
3026;599;"5";3
1731;603;"4";3
8738;706;"5";2
2735;946;"5";3
6446;355;"4";3
1826;469;"2";3
602;619;"3";3
3311;345;"6";2
3726;221;"5";2
1555;840;"6";3
350;811;"5";3
8207;408;"3";3
3386;355;"2";2
3638;507;"1";3
5497;691;"3";3
8086;342;"6";3
4634;960;"3";3
38;864;"6";2
3252;273;"5";3
8020;61;"6";3
317;277;"5";3
5176;976;"6";2
9223;338;"2";3
6025;533;"6";2
6976;276;"6";3
5466;240;"5";2
1342;81;"1";3
2681;888;"3";3
2944;429;"4";2
5433;702;"5";2
6104;492;"4";2
8154;328;"3";2
8906;584;"3";3
8678;872;"4";2
8896;735;"4";3
656;515;"3";2
3661;907;"4";3
7923;26;"3";3
321;764;"2";2
8575;903;"2";3
794;258;"1";2
781;709;"4";2
8466;987;"4";2
4496;274;"6";3
1412;270;"6";2
532;304;"3";2
5651;279;"2";2
5123;252;"4";3
9216;908;"2";2
2619;142;"1";2
590;184;"6";3
1968;397;"5";2
4416;853;"6";2
5263;238;"5";2
8627;104;"3";2
6876;469;"1";2
5301;816;"6";3
7365;230;"2";3
711;769;"2";3
5783;756;"2";3
288;727;"4";3
6645;79;"4";2
3149;672;"6";2
9437;711;"2";3
6181;472;"2";2
2555;524;"5";2
7368;50;"1";3
1256;775;"1";2
5729;984;"1";2
3000;620;"1";2
6916;368;"6";2
3182;251;"1";3
3218;428;"3";3
1210;918;"6";2
5998;257;"4";2
1909;262;"5";2
4540;120;"1";2
6156;405;"4";3
6964;214;"2";2
1083;961;"6";3
8192;279;"5";2
8991;362;"6";3
6690;109;"4";2
9653;69;"4";2
2994;277;"4";2
4025;414;"4";3
9051;892;"4";2
4267;483;"5";2
6229;895;"5";3
2496;455;"6";3
7948;506;"3";3
1335;969;"6";2
8955;957;"4";2
8135;88;"5";3
9629;624;"4";2
489;551;"1";3
2577;832;"2";3
3481;465;"6";2
6889;785;"5";2
8364;997;"2";3
8346;988;"4";2
4742;887;"6";2
2088;355;"1";3
4292;88;"4";2
6054;704;"3";3
264;643;"2";2
6312;335;"2";3
4693;884;"2";2
2664;410;"4";2
8670;290;"1";3
1739;574;"1";2
4629;297;"2";3
7757;50;"2";3
5040;262;"5";2
4873;59;"5";3
3562;273;"1";2
5799;496;"3";3
3348;145;"2";3
4242;123;"3";2
8400;755;"3";3
5906;89;"3";3
9127;436;"4";2
9241;67;"4";2
3962;938;"5";3
5250;771;"3";2
6705;871;"2";3
5584;912;"6";3
7071;775;"5";2
3316;556;"2";2
2202;134;"5";2
4876;722;"4";2
9065;311;"5";3
4339;821;"6";2
5113;339;"4";2
8707;553;"4";2
2745;531;"6";2
3888;398;"1";3
5868;602;"6";2
66;869;"1";2
7186;224;"2";2
6849;196;"6";3
5288;805;"5";2
4055;101;"5";2
8649;857;"2";3
3098;686;"1";3
4411;37;"2";3
2127;672;"4";2
6866;2;"5";2
855;363;"5";3
7051;929;"2";3
4142;199;"3";3
1367;901;"4";2
3532;947;"4";3
6008;655;"6";3
5749;982;"1";2
198;402;"6";2
9161;275;"1";2
5834;463;"6";2
4766;474;"2";3
46;500;"5";3
2203;214;"2";3
9289;367;"1";3
9399;302;"5";3
286;904;"1";2
2249;141;"5";2
4671;203;"5";3
1652;18;"2";3
5172;108;"4";3
6115;80;"4";3
3376;566;"1";2
6212;522;"2";3
911;728;"5";2
3342;205;"2";2
7883;211;"2";3
4381;425;"4";2
8637;96;"4";2
6322;101;"4";3
8722;357;"5";2
4174;248;"5";2
5239;776;"3";3
3858;678;"4";2
2891;986;"1";3
5369;350;"6";2
8290;191;"4";3
170;32;"2";2
2104;321;"2";3
5876;107;"2";2
118;220;"3";2
5249;71;"1";2
6529;54;"4";2
3094;737;"6";3
1190;88;"5";3
9841;942;"6";2
3161;216;"3";2
5130;171;"3";3
7427;769;"4";2
9812;79;"5";2
5552;171;"4";3
2309;829;"1";2
2118;643;"4";3
2771;42;"4";2
7026;323;"2";2
2788;222;"4";2
1448;954;"5";3
2985;806;"6";2
1331;924;"6";3
2916;140;"1";3
3457;875;"2";2
8658;729;"4";2
4755;431;"5";2
4282;516;"2";3
7453;41;"1";2
5414;772;"6";3
5877;651;"6";3
7645;187;"5";2
5606;29;"6";2
500;828;"3";3
524;875;"4";3
6463;544;"2";2
9987;313;"6";2
6513;268;"3";3
1160;789;"6";3
6562;158;"3";2
2204;50;"2";2
6115;576;"6";3
1999;562;"2";3
5423;112;"3";3
4018;916;"4";3
697;297;"3";2
5353;282;"4";2
4907;71;"1";3
8004;751;"6";2
8613;802;"4";3
7082;224;"4";3
5364;596;"3";2
2304;552;"3";2
9842;530;"2";3
1850;887;"5";2
6031;548;"3";3
5955;444;"3";3
4040;69;"2";2
3339;393;"4";3
1055;393;"3";3
2271;388;"2";3
6303;86;"3";2
4531;234;"2";3
3253;100;"6";3
5155;731;"1";3
6647;142;"4";2
716;745;"4";3
3400;988;"1";3
1143;381;"1";2
7098;226;"1";2
5691;967;"2";3
9702;219;"3";3
6913;260;"2";2
1810;756;"5";3
3143;330;"2";2
4892;252;"3";3
836;143;"3";3
3959;214;"6";3
10000;574;"5";2
4980;716;"1";2
8137;241;"2";2
506;823;"1";3
6692;861;"1";2
9058;390;"4";2
6997;935;"4";3
7427;431;"6";3
6458;517;"5";2
4230;183;"6";2
7028;567;"3";3
2986;726;"1";3
4702;605;"2";2
1218;519;"2";3
5528;21;"1";2
240;493;"6";3
4007;689;"3";2
2421;784;"2";3
1396;608;"5";2
4856;448;"6";3
4889;606;"4";2
4162;686;"4";2
1034;995;"2";2
4799;65;"5";2
2899;554;"5";3
7226;943;"4";3
7778;572;"4";2
1847;196;"3";2
4495;852;"1";2
9911;2;"2";2
5285;938;"4";2
1775;159;"3";3
8122;231;"1";2
5306;379;"4";3
4444;889;"5";2
3037;908;"6";3
670;285;"4";3
8375;864;"4";2
1114;342;"1";2
177;976;"1";2
2770;560;"4";3
9244;159;"1";2
5881;891;"5";3
7253;462;"5";3
1462;493;"3";3
8342;746;"1";2
3232;698;"6";3
8398;593;"2";2
1710;625;"3";2
8349;98;"2";2
1038;965;"2";2
7619;275;"1";3
34;714;"2";2
5190;252;"2";2
2046;43;"2";2
2745;242;"5";3
3106;98;"5";2
5741;68;"6";2
7776;601;"3";2
7553;942;"6";3
969;794;"5";2
9471;984;"3";2
6737;413;"1";2
3280;718;"2";3
9940;147;"6";3
1919;786;"6";2
8287;863;"4";3
7162;360;"4";2
5705;393;"6";2
7151;969;"6";2
771;588;"6";2
8861;361;"5";3
8079;791;"3";3
6005;186;"2";2
9820;549;"1";3
3088;308;"5";2
7801;817;"2";3
4853;283;"2";2
8537;482;"6";2
3236;713;"5";2
600;344;"2";3
23;23;"2";2
3984;74;"5";3
1036;217;"5";3
7988;318;"1";3
8736;176;"2";3
8751;568;"3";2
7417;455;"4";2
1294;883;"1";2
7384;851;"2";3
5455;319;"1";2
8723;240;"5";3
9438;797;"5";3
9508;699;"4";3
4358;956;"4";3
7425;528;"5";2
8661;122;"4";3
7986;805;"1";2
3176;737;"3";3
6941;254;"1";2
964;493;"4";3
6610;997;"4";3
8785;599;"6";2
3676;880;"3";3
1866;365;"5";2
7721;862;"6";2
1336;339;"4";3
611;471;"2";2
941;494;"6";2
6985;862;"1";3
52;882;"3";2
2736;209;"4";3
3185;871;"4";2
3077;299;"2";2
1810;987;"5";3
904;885;"1";3
8606;687;"3";2
4854;999;"3";3
1495;615;"5";2
3189;276;"6";3
3692;182;"1";2
3912;70;"5";3
9759;143;"2";2
7140;872;"4";2
3311;718;"4";2
1307;802;"3";2
1137;570;"5";3
6453;262;"1";3
9530;901;"6";2
8371;965;"1";3
8748;490;"4";2
2056;813;"3";2
8741;725;"6";3
4548;114;"4";2
3496;948;"3";2
8100;677;"3";2
9972;263;"5";3
5316;430;"2";3
1273;502;"1";3
2482;631;"2";2
9630;63;"1";3
8282;386;"3";3
5432;596;"6";3
7894;49;"2";3
3537;900;"5";2
4683;176;"6";3
4932;544;"2";3
1812;713;"3";3
7785;383;"2";2
1585;736;"3";2
7924;54;"5";3
7104;769;"6";2
1726;706;"6";3
7202;895;"4";3
3891;550;"6";3
9206;673;"5";2
65;761;"5";3
5357;694;"6";2
7003;105;"4";3
2915;712;"2";2
3419;111;"4";2
1332;439;"3";3
5659;496;"4";3
780;570;"3";3
5892;964;"3";2
8673;20;"2";2
4572;381;"3";2
5334;267;"5";2
3211;234;"4";3
6062;553;"1";2
7523;446;"2";3
6700;142;"4";3
1954;823;"1";3
1823;557;"2";2
4658;567;"3";2
880;886;"1";2
3678;439;"2";3
8514;152;"4";2
2669;671;"5";3
3076;223;"3";3
6861;427;"4";3
4589;76;"5";2
1093;332;"4";2
7246;155;"2";2
7314;90;"4";3
7434;659;"1";3
9175;875;"2";3
7691;161;"5";2
288;158;"4";2
2953;556;"4";2
1579;730;"2";2
169;188;"6";3
9844;616;"6";2
806;41;"1";3
8254;672;"5";2
1889;126;"6";2
2313;747;"1";2
6599;43;"3";3
5875;406;"6";2
8440;401;"4";2
1697;478;"4";2
8614;890;"5";3
8822;821;"4";3
3455;192;"3";3
1132;78;"3";2
440;415;"1";3
1221;736;"2";3
8000;514;"1";3
4472;723;"1";3
9978;223;"4";2
3134;235;"1";2
3169;3;"3";2
1678;864;"3";3
7620;773;"3";2
7448;191;"4";3
6456;381;"1";2
5933;792;"5";2
2667;671;"1";3
4236;5;"1";3
7292;222;"5";3
7860;247;"2";2
5165;391;"5";3
5393;574;"2";3
4810;609;"4";3
1793;25;"4";3
9875;390;"3";3
9621;656;"5";2
6487;834;"1";2
8644;567;"2";3
5116;747;"4";3
6731;962;"5";2
2106;908;"4";2
909;807;"3";3
7290;693;"1";3
6029;534;"2";2
6304;708;"3";3
346;371;"2";3
3744;440;"6";2
5562;257;"2";2
2435;930;"6";2
179;661;"2";2
7531;896;"6";2
1423;742;"2";2
643;487;"5";3
6851;475;"4";3
3512;55;"5";2
8255;7;"5";3
8223;784;"1";2
9210;34;"5";3
2378;549;"4";2
175;250;"4";3
9240;34;"5";2
5468;580;"6";2
3459;448;"6";3
2382;225;"1";3
5346;460;"5";2
5305;337;"2";3
1974;441;"6";2
8848;357;"2";2
638;400;"2";2
5282;374;"3";3
4886;886;"5";2
7826;918;"6";2
4679;870;"5";2
518;767;"5";2
5663;617;"3";2
4224;634;"2";3
8962;960;"6";3
2739;42;"3";3
9999;360;"6";3
4660;923;"6";2
6142;159;"5";2
2130;769;"6";2
6207;393;"2";2
745;300;"6";3
1328;426;"4";2
7929;610;"5";2
3724;696;"5";3
5961;353;"5";3
6962;882;"2";2
8102;810;"6";2
5506;902;"5";3
9970;485;"3";3
69;899;"4";2
3971;492;"5";3
2903;613;"6";2
1543;395;"4";3
3105;93;"1";3
8569;4;"5";3
1883;342;"5";2
4071;955;"2";2
310;640;"1";3
1642;407;"4";2
4335;906;"2";3
6132;46;"6";2
5900;990;"5";2
1340;975;"6";2
739;141;"5";3
6940;957;"3";3
1299;294;"4";3
7178;564;"2";3
2292;133;"1";3
7560;677;"3";3
6558;320;"3";2
2785;727;"6";2
7796;413;"2";2
4920;469;"2";3
6550;284;"5";3
2029;773;"6";2
2986;273;"1";3
2395;364;"6";2
8215;113;"5";2
7518;835;"2";3
169;737;"3";2
4134;782;"5";2
1976;628;"5";2
9641;196;"2";3
8683;54;"2";3
4846;172;"4";3
42;351;"6";3
2721;882;"1";3
4508;471;"4";3
3593;130;"3";2
2460;583;"1";3
4086;633;"1";3
4937;355;"4";3
1903;685;"3";2
9486;502;"3";2
4130;319;"5";2
2483;62;"4";3
6812;578;"6";3
363;204;"2";3
8377;575;"3";2
2914;632;"3";3
775;259;"5";2
9498;49;"2";3
1593;611;"2";2
1357;737;"2";3
8855;266;"1";2
431;891;"4";2
7739;720;"1";3
5801;355;"3";2
7423;527;"1";2
6452;264;"4";2
1489;42;"1";3
6630;142;"1";3
2609;710;"6";2
3899;59;"5";3
2457;475;"4";3
197;752;"2";2
3734;362;"6";2
2906;293;"3";2
5797;307;"6";3
9420;643;"2";3
9176;593;"5";2
8548;387;"1";3
4308;123;"5";3
810;415;"3";3
983;61;"5";3
8504;731;"6";2
1149;948;"3";3
5681;779;"5";3
5616;9;"1";3
7253;944;"3";3
4248;900;"2";3
2903;369;"6";3
4059;588;"1";2
4830;685;"5";2
5767;288;"2";3
8170;86;"6";2
5676;829;"4";2
9892;760;"4";3
2845;415;"6";2
3285;252;"4";2
3782;141;"3";2
3861;734;"2";3
3989;288;"4";2
8256;433;"3";3
6472;170;"5";2
2076;663;"4";2
466;947;"6";2
9807;298;"6";2
4245;584;"3";2
5445;121;"6";2
9497;697;"4";2
3761;710;"6";2
8381;790;"3";3
4213;725;"2";3
454;132;"6";2
9555;981;"2";2
9076;778;"4";2
4808;548;"2";2
5400;929;"5";2
3070;738;"5";2
6455;984;"5";2
7688;458;"4";3
2976;698;"4";2
1239;742;"3";3
7792;635;"2";2
2304;420;"5";2
6545;675;"5";3
2666;697;"4";3
1244;136;"6";2
989;494;"3";2
8723;932;"4";2
3381;82;"6";2
6053;554;"6";3
7264;896;"6";2
947;391;"4";3
6260;182;"1";3
8709;251;"5";2
3776;923;"3";3
6535;551;"2";3
7946;707;"2";3
2950;263;"6";3
3464;282;"4";3
1530;320;"5";2
3117;160;"1";2
9054;877;"5";3
2390;845;"6";2
8299;772;"2";3
5178;101;"6";3
2147;692;"5";3
3157;84;"5";2
5365;68;"5";3
3691;676;"5";2
2340;996;"5";2
9209;963;"1";3
1419;699;"5";2
8234;370;"2";3
8946;860;"1";3
2614;313;"1";3
6535;848;"1";3
9998;279;"4";2
6448;148;"4";3
1778;503;"3";2
8603;902;"4";2
7921;642;"6";3
9389;607;"2";2
4300;497;"2";3
3166;840;"4";3
7187;7;"4";2
7409;82;"5";2
6147;531;"5";2
830;628;"1";3
8434;224;"4";2
6939;235;"3";2
4193;676;"2";2
7615;690;"6";3
3461;672;"3";2
656;68;"2";3
8249;534;"1";2
2720;398;"5";2
4429;613;"4";3
6819;161;"5";3
6661;479;"5";2
7115;759;"1";2
9464;894;"3";3
3073;781;"5";2
2092;660;"6";3
5521;322;"5";2
5962;579;"1";2
9779;397;"6";2
1909;482;"4";3
8896;754;"4";2
6906;919;"1";2
6376;544;"1";2
3400;474;"6";2
7180;457;"2";2
2404;898;"6";2
2255;971;"3";3
9700;650;"1";2
8632;459;"4";2
8530;213;"1";2
2846;393;"5";3
1255;808;"1";2
2516;758;"4";3
620;383;"4";3
8888;937;"6";3
2164;275;"4";3
6684;422;"3";3
8689;89;"5";2
6064;796;"4";3
3771;137;"6";2
1193;256;"2";3
9999;471;"2";3
576;83;"4";2
470;415;"4";2
2384;238;"4";3
7242;686;"5";2
6519;472;"4";3
9722;731;"6";2
8652;56;"5";3
82;249;"6";3
3047;167;"2";3
9507;320;"6";2
7981;828;"4";2
1390;37;"3";3
6725;136;"5";3
1984;557;"3";3
346;180;"4";3
6599;369;"6";2
365;88;"1";3
3318;866;"4";3
2565;214;"6";3
1618;499;"3";3
5507;484;"5";3
4259;946;"2";2
7540;909;"3";2
1860;943;"1";2
1278;475;"2";3
9318;622;"6";3
211;634;"2";3
6424;468;"6";3
1850;639;"2";3
6757;252;"2";3
1522;840;"1";3
8635;716;"3";2
9792;492;"2";2
8596;575;"6";2
4218;294;"4";3
1369;514;"4";3
4765;332;"3";3
4801;937;"4";2
9893;27;"3";2
5636;742;"3";3
185;973;"6";3
2821;268;"1";3
9210;890;"2";3
1831;890;"3";3
1882;724;"2";2
327;143;"5";2
3938;141;"5";3
603;917;"5";2
6022;735;"5";2
3244;636;"6";3
8944;237;"1";3
1635;341;"3";3
5278;333;"3";2
2242;789;"4";2
1626;507;"1";2
3203;355;"3";2
6495;239;"4";2
5331;491;"6";3
5945;954;"5";2
3030;504;"4";2
7815;472;"6";2
7573;942;"1";3
1448;494;"1";3
9070;727;"5";3
9508;280;"6";2
1594;841;"3";3
4645;780;"2";3
5718;591;"2";3
7303;621;"1";3
2229;792;"1";3
154;495;"6";3
4081;329;"4";2
4997;960;"2";3
6154;695;"5";2
8368;517;"1";2
6915;193;"6";2
1922;354;"3";2
7321;39;"5";3
9738;952;"4";2
5007;412;"3";3
7179;960;"6";2
2846;645;"1";2
4179;272;"2";2
736;819;"4";2
5541;263;"4";3
2012;341;"5";2
827;173;"5";3
1132;561;"1";3
9638;646;"6";3
5875;941;"6";3
7468;925;"6";3
1291;571;"2";2
557;83;"1";2
8971;148;"6";2
6135;626;"4";3
2366;276;"1";3
6555;529;"5";2
7414;413;"1";3
4124;165;"2";3
6844;663;"4";3
1540;779;"2";2
2318;160;"3";3
9509;987;"2";2
218;724;"6";2
1952;437;"3";2
4089;47;"3";2
7526;476;"4";2
3038;246;"5";3
9017;468;"3";2
3304;716;"1";3
8856;837;"6";2
6045;335;"6";3
1552;260;"6";3
176;109;"2";2
7766;977;"3";3
4048;123;"5";2
1386;482;"5";3
9394;62;"1";3
7495;75;"1";3
5278;825;"3";3
7599;305;"5";3
9429;120;"4";3
9824;216;"5";3
8167;489;"6";2
4570;473;"1";3
